Profile,SNR_dB,Scenario,Variant,Phase,Metric,Mean,Median,P10,P90
3,0,S2_Fade,A,POST,abs_innovation,0.657218,0.389513,0.073905,1.864350
3,0,S2_Fade,A,POST,S,1.130937,1.068447,0.407939,1.887886
3,0,S2_Fade,A,POST,NIS,1.003093,0.156839,0.005189,3.465072
3,0,S2_Fade,A,POST,Ppred11,0.616654,0.597876,0.317778,0.949730
3,0,S2_Fade,A,POST,Ppred22,0.020819,0.020624,0.014714,0.026910
3,0,S2_Fade,A,POST,tracking_error,0.005942,0.019529,-0.656408,0.640798
3,0,S2_Fade,VB-FQ,PRE,m_reliability,0.728351,0.754718,0.637753,0.782745
3,0,S2_Fade,VB-FQ,PRE,Lambda,1.000000,1.000000,1.000000,1.000000
3,0,S2_Fade,VB-FQ,PRE,R_vb,0.399781,0.377271,0.155163,0.665468
3,0,S2_Fade,VB-FQ,PRE,R_eff,0.399781,0.377271,0.155163,0.665468
3,0,S2_Fade,VB-FQ,PRE,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,0,S2_Fade,VB-FQ,PRE,K_delay,0.452446,0.413758,0.361218,0.558343
3,0,S2_Fade,VB-FQ,PRE,Q11,0.050000,0.050000,0.050000,0.050000
3,0,S2_Fade,VB-FQ,PRE,Q22,0.002000,0.002000,0.002000,0.002000
3,0,S2_Fade,VB-FQ,PRE,innovation,-0.005482,-0.020103,-0.797159,0.979669
3,0,S2_Fade,VB-FQ,PRE,abs_innovation,0.590751,0.363248,0.060613,1.731403
3,0,S2_Fade,VB-FQ,PRE,S,0.736760,0.664677,0.385424,1.116334
3,0,S2_Fade,VB-FQ,PRE,NIS,1.080974,0.197036,0.005763,4.098609
3,0,S2_Fade,VB-FQ,PRE,Ppred11,0.336979,0.274401,0.190877,0.471842
3,0,S2_Fade,VB-FQ,PRE,Ppred22,0.055139,0.016999,0.015882,0.048491
3,0,S2_Fade,VB-FQ,PRE,tracking_error,-0.006505,0.000000,-0.604928,0.579809
3,0,S2_Fade,VB-FQ,FADE,m_reliability,0.272492,0.252185,0.112966,0.461708
3,0,S2_Fade,VB-FQ,FADE,Lambda,1.000000,1.000000,1.000000,1.000000
3,0,S2_Fade,VB-FQ,FADE,R_vb,0.758168,0.734220,0.400089,1.167055
3,0,S2_Fade,VB-FQ,FADE,R_eff,0.758168,0.734220,0.400089,1.167055
3,0,S2_Fade,VB-FQ,FADE,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,0,S2_Fade,VB-FQ,FADE,K_delay,0.334188,0.327897,0.282158,0.396096
3,0,S2_Fade,VB-FQ,FADE,Q11,0.050000,0.050000,0.050000,0.050000
3,0,S2_Fade,VB-FQ,FADE,Q22,0.002000,0.002000,0.002000,0.002000
3,0,S2_Fade,VB-FQ,FADE,innovation,0.010093,0.045380,-2.100759,2.077788
3,0,S2_Fade,VB-FQ,FADE,abs_innovation,1.269523,1.163913,0.227353,2.496407
3,0,S2_Fade,VB-FQ,FADE,S,1.116749,1.085600,0.662175,1.628962
3,0,S2_Fade,VB-FQ,FADE,NIS,2.126466,1.249201,0.052182,5.486281
3,0,S2_Fade,VB-FQ,FADE,Ppred11,0.358581,0.350290,0.258164,0.472458
3,0,S2_Fade,VB-FQ,FADE,Ppred22,0.017681,0.017659,0.016583,0.018811
3,0,S2_Fade,VB-FQ,FADE,tracking_error,0.019303,0.021857,-0.869037,0.855792
3,0,S2_Fade,VB-FQ,POST,m_reliability,0.738897,0.762051,0.673318,0.783773
3,0,S2_Fade,VB-FQ,POST,Lambda,1.000000,1.000000,1.000000,1.000000
3,0,S2_Fade,VB-FQ,POST,R_vb,0.629052,0.583824,0.398888,0.934649
3,0,S2_Fade,VB-FQ,POST,R_eff,0.629052,0.583824,0.398888,0.934649
3,0,S2_Fade,VB-FQ,POST,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,0,S2_Fade,VB-FQ,POST,K_delay,0.365110,0.365646,0.321911,0.407332
3,0,S2_Fade,VB-FQ,POST,Q11,0.050000,0.050000,0.050000,0.050000
3,0,S2_Fade,VB-FQ,POST,Q22,0.002000,0.002000,0.002000,0.002000
3,0,S2_Fade,VB-FQ,POST,innovation,-0.003210,-0.031099,-0.665642,0.651059
3,0,S2_Fade,VB-FQ,POST,abs_innovation,0.482110,0.318108,0.065596,1.272481
3,0,S2_Fade,VB-FQ,POST,S,0.977238,0.922186,0.670706,1.381672
3,0,S2_Fade,VB-FQ,POST,NIS,0.515236,0.109066,0.004662,1.540340
3,0,S2_Fade,VB-FQ,POST,Ppred11,0.348186,0.336567,0.271882,0.446038
3,0,S2_Fade,VB-FQ,POST,Ppred22,0.017669,0.017591,0.016784,0.018705
3,0,S2_Fade,VB-FQ,POST,tracking_error,-0.004989,-0.002639,-0.573118,0.548185
3,0,S2_Fade,E-FQ,PRE,m_reliability,0.913423,0.974794,0.732676,1.000000
3,0,S2_Fade,E-FQ,PRE,rho_raw,0.726728,0.757847,0.614421,0.788772
3,0,S2_Fade,E-FQ,PRE,rho_relative,0.911215,0.986131,0.748707,1.000000
3,0,S2_Fade,E-FQ,PRE,Lambda,1.094643,1.000925,1.000000,1.288822
3,0,S2_Fade,E-FQ,PRE,R_vb,0.425823,0.413712,0.148610,0.694540
3,0,S2_Fade,E-FQ,PRE,R_eff,0.468813,0.459319,0.151236,0.781095
3,0,S2_Fade,E-FQ,PRE,R_eff_R_vb,1.094643,1.000925,1.000000,1.288822
3,0,S2_Fade,E-FQ,PRE,K_delay,0.433713,0.395778,0.322305,0.561622
3,0,S2_Fade,E-FQ,PRE,Q11,0.050000,0.050000,0.050000,0.050000
3,0,S2_Fade,E-FQ,PRE,Q22,0.002000,0.002000,0.002000,0.002000
3,0,S2_Fade,E-FQ,PRE,innovation,0.000799,-0.022902,-0.780766,0.964327
3,0,S2_Fade,E-FQ,PRE,abs_innovation,0.589424,0.363487,0.062212,1.746375
3,0,S2_Fade,E-FQ,PRE,S,0.822975,0.768955,0.400253,1.279406
3,0,S2_Fade,E-FQ,PRE,NIS,0.937899,0.178461,0.005396,3.533409
3,0,S2_Fade,E-FQ,PRE,Ppred11,0.354162,0.298121,0.197885,0.474927
3,0,S2_Fade,E-FQ,PRE,Ppred22,0.055355,0.017330,0.016132,0.048491
3,0,S2_Fade,E-FQ,PRE,tracking_error,-0.022539,-0.008038,-0.620664,0.574861
3,0,S2_Fade,E-FQ,FADE,m_reliability,0.378629,0.350001,0.160782,0.639133
3,0,S2_Fade,E-FQ,FADE,rho_raw,0.281558,0.266079,0.114269,0.479515
3,0,S2_Fade,E-FQ,FADE,rho_relative,0.382166,0.366014,0.154269,0.646168
3,0,S2_Fade,E-FQ,FADE,Lambda,10.133048,7.157877,2.380452,22.246082
3,0,S2_Fade,E-FQ,FADE,R_vb,1.354259,1.281555,0.521006,2.274346
3,0,S2_Fade,E-FQ,FADE,R_eff,14.312612,9.220556,1.512830,32.917808
3,0,S2_Fade,E-FQ,FADE,R_eff_R_vb,10.133048,7.157877,2.380452,22.246082
3,0,S2_Fade,E-FQ,FADE,K_delay,0.149823,0.131027,0.046157,0.281411
3,0,S2_Fade,E-FQ,FADE,Q11,0.050000,0.050000,0.050000,0.050000
3,0,S2_Fade,E-FQ,FADE,Q22,0.002000,0.002000,0.002000,0.002000
3,0,S2_Fade,E-FQ,FADE,innovation,0.047825,0.053774,-1.896776,2.041566
3,0,S2_Fade,E-FQ,FADE,abs_innovation,1.182608,1.043954,0.201809,2.465605
3,0,S2_Fade,E-FQ,FADE,S,15.822864,11.149952,1.919279,34.705830
3,0,S2_Fade,E-FQ,FADE,NIS,0.245378,0.104857,0.003328,0.630621
3,0,S2_Fade,E-FQ,FADE,Ppred11,1.510252,1.452893,0.428468,2.737447
3,0,S2_Fade,E-FQ,FADE,Ppred22,0.024806,0.025398,0.018504,0.030440
3,0,S2_Fade,E-FQ,FADE,tracking_error,-0.019254,-0.049765,-0.696396,0.713609
3,0,S2_Fade,E-FQ,POST,m_reliability,0.965979,0.996342,0.897866,1.000000
3,0,S2_Fade,E-FQ,POST,rho_raw,0.744543,0.764530,0.650798,0.791055
3,0,S2_Fade,E-FQ,POST,rho_relative,0.969307,1.000000,0.875309,1.000000
3,0,S2_Fade,E-FQ,POST,Lambda,1.088762,1.007210,1.000000,1.234622
3,0,S2_Fade,E-FQ,POST,R_vb,1.115355,0.974070,0.585593,1.867480
3,0,S2_Fade,E-FQ,POST,R_eff,1.271146,1.003559,0.594885,2.250564
3,0,S2_Fade,E-FQ,POST,R_eff_R_vb,1.088762,1.007210,1.000000,1.234622
3,0,S2_Fade,E-FQ,POST,K_delay,0.321552,0.320494,0.277213,0.368358
3,0,S2_Fade,E-FQ,POST,Q11,0.050000,0.050000,0.050000,0.050000
3,0,S2_Fade,E-FQ,POST,Q22,0.002000,0.002000,0.002000,0.002000
3,0,S2_Fade,E-FQ,POST,innovation,-0.001773,-0.025867,-0.636309,0.621151
3,0,S2_Fade,E-FQ,POST,abs_innovation,0.451548,0.310954,0.064095,0.961798
3,0,S2_Fade,E-FQ,POST,S,1.833896,1.475911,0.938901,3.142220
3,0,S2_Fade,E-FQ,POST,NIS,0.259563,0.061454,0.002297,0.557349
3,0,S2_Fade,E-FQ,POST,Ppred11,0.562751,0.469814,0.343474,0.876757
3,0,S2_Fade,E-FQ,POST,Ppred22,0.019689,0.019079,0.017683,0.022740
3,0,S2_Fade,E-FQ,POST,tracking_error,-0.010083,0.006749,-0.537039,0.508021
3,0,S3_Warp_Fade,A,PRE,m_reliability,0.703016,0.722123,0.591471,0.775753
3,0,S3_Warp_Fade,A,PRE,Lambda,1.000000,1.000000,1.000000,1.000000
3,0,S3_Warp_Fade,A,PRE,R_vb,0.520512,0.491214,0.100000,0.932163
3,0,S3_Warp_Fade,A,PRE,R_eff,0.520512,0.491214,0.100000,0.932163
3,0,S3_Warp_Fade,A,PRE,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,0,S3_Warp_Fade,A,PRE,K_delay,0.529458,0.502077,0.376763,0.734000
3,0,S3_Warp_Fade,A,PRE,Q11,0.160630,0.158472,0.050000,0.265363
3,0,S3_Warp_Fade,A,PRE,Q22,0.002469,0.002428,0.001961,0.003148
3,0,S3_Warp_Fade,A,PRE,innovation,0.005815,0.021958,-1.376127,1.444617
3,0,S3_Warp_Fade,A,PRE,abs_innovation,0.884599,0.761130,0.129290,1.785047
3,0,S3_Warp_Fade,A,PRE,S,1.049146,1.013655,0.477312,1.651562
3,0,S3_Warp_Fade,A,PRE,NIS,1.407899,0.605239,0.018163,3.829674
3,0,S3_Warp_Fade,A,PRE,Ppred11,0.528634,0.494893,0.275940,0.736897
3,0,S3_Warp_Fade,A,PRE,Ppred22,0.063574,0.027217,0.022678,0.037526
3,0,S3_Warp_Fade,A,PRE,tracking_error,-0.102752,-0.086743,-0.553201,0.350082
3,0,S3_Warp_Fade,A,FADE,m_reliability,0.269879,0.252126,0.111302,0.456281
3,0,S3_Warp_Fade,A,FADE,Lambda,1.000000,1.000000,1.000000,1.000000
3,0,S3_Warp_Fade,A,FADE,R_vb,1.359266,1.251492,0.530099,2.330711
3,0,S3_Warp_Fade,A,FADE,R_eff,1.359266,1.251492,0.530099,2.330711
3,0,S3_Warp_Fade,A,FADE,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,0,S3_Warp_Fade,A,FADE,K_delay,0.455494,0.448221,0.356496,0.550923
3,0,S3_Warp_Fade,A,FADE,Q11,0.376100,0.376629,0.266347,0.489500
3,0,S3_Warp_Fade,A,FADE,Q22,0.001960,0.001968,0.001548,0.002353
3,0,S3_Warp_Fade,A,FADE,innovation,-0.033241,0.015865,-2.137223,2.040743
3,0,S3_Warp_Fade,A,FADE,abs_innovation,1.270666,1.194794,0.226137,2.477483
3,0,S3_Warp_Fade,A,FADE,S,2.386806,2.281916,1.183305,3.739408
3,0,S3_Warp_Fade,A,FADE,NIS,1.078779,0.650760,0.021483,2.734579
3,0,S3_Warp_Fade,A,FADE,Ppred11,1.027540,1.011566,0.610677,1.473925
3,0,S3_Warp_Fade,A,FADE,Ppred22,0.030500,0.030774,0.024325,0.036262
3,0,S3_Warp_Fade,A,FADE,tracking_error,-0.105466,-0.134610,-0.982412,0.796685
3,0,S3_Warp_Fade,A,POST,m_reliability,0.714510,0.725221,0.643894,0.774459
3,0,S3_Warp_Fade,A,POST,Lambda,1.000000,1.000000,1.000000,1.000000
3,0,S3_Warp_Fade,A,POST,R_vb,0.564098,0.496204,0.132458,1.073630
3,0,S3_Warp_Fade,A,POST,R_eff,0.564098,0.496204,0.132458,1.073630
3,0,S3_Warp_Fade,A,POST,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,0,S3_Warp_Fade,A,POST,K_delay,0.645976,0.628861,0.504446,0.821565
3,0,S3_Warp_Fade,A,POST,Q11,0.469981,0.468174,0.358256,0.578658
3,0,S3_Warp_Fade,A,POST,Q22,0.001410,0.001410,0.001102,0.001718
3,0,S3_Warp_Fade,A,POST,innovation,-0.019860,-0.038568,-1.438823,1.434043
3,0,S3_Warp_Fade,A,POST,abs_innovation,0.863848,0.748153,0.136114,1.779336
3,0,S3_Warp_Fade,A,POST,S,1.424969,1.343445,0.712954,2.227484
3,0,S3_Warp_Fade,A,POST,NIS,0.919653,0.428308,0.014140,2.575825
3,0,S3_Warp_Fade,A,POST,Ppred11,0.860871,0.845627,0.554876,1.175703
3,0,S3_Warp_Fade,A,POST,Ppred22,0.028935,0.029288,0.023270,0.033655
3,0,S3_Warp_Fade,A,POST,tracking_error,-0.105692,-0.103169,-0.651444,0.438976
3,0,S3_Warp_Fade,VB-FQ,PRE,m_reliability,0.706451,0.724706,0.593782,0.776371
3,0,S3_Warp_Fade,VB-FQ,PRE,Lambda,1.000000,1.000000,1.000000,1.000000
3,0,S3_Warp_Fade,VB-FQ,PRE,R_vb,0.387833,0.386613,0.190350,0.560265
3,0,S3_Warp_Fade,VB-FQ,PRE,R_eff,0.387833,0.386613,0.190350,0.560265
3,0,S3_Warp_Fade,VB-FQ,PRE,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,0,S3_Warp_Fade,VB-FQ,PRE,K_delay,0.448006,0.406696,0.363445,0.580749
3,0,S3_Warp_Fade,VB-FQ,PRE,Q11,0.050000,0.050000,0.050000,0.050000
3,0,S3_Warp_Fade,VB-FQ,PRE,Q22,0.002000,0.002000,0.002000,0.002000
3,0,S3_Warp_Fade,VB-FQ,PRE,innovation,0.014298,0.045634,-1.334686,1.355047
3,0,S3_Warp_Fade,VB-FQ,PRE,abs_innovation,0.846015,0.730604,0.125510,1.699302
3,0,S3_Warp_Fade,VB-FQ,PRE,S,0.725537,0.684027,0.485347,0.931760
3,0,S3_Warp_Fade,VB-FQ,PRE,NIS,1.429660,0.797554,0.024904,3.922032
3,0,S3_Warp_Fade,VB-FQ,PRE,Ppred11,0.337703,0.278710,0.225944,0.383169
3,0,S3_Warp_Fade,VB-FQ,PRE,Ppred22,0.056919,0.017072,0.016274,0.044919
3,0,S3_Warp_Fade,VB-FQ,PRE,tracking_error,-0.138465,-0.142548,-0.502177,0.237058
3,0,S3_Warp_Fade,VB-FQ,FADE,m_reliability,0.272035,0.251277,0.110070,0.461712
3,0,S3_Warp_Fade,VB-FQ,FADE,Lambda,1.000000,1.000000,1.000000,1.000000
3,0,S3_Warp_Fade,VB-FQ,FADE,R_vb,0.792707,0.768359,0.477460,1.126009
3,0,S3_Warp_Fade,VB-FQ,FADE,R_eff,0.792707,0.768359,0.477460,1.126009
3,0,S3_Warp_Fade,VB-FQ,FADE,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,0,S3_Warp_Fade,VB-FQ,FADE,K_delay,0.329032,0.326762,0.284915,0.377145
3,0,S3_Warp_Fade,VB-FQ,FADE,Q11,0.050000,0.050000,0.050000,0.050000
3,0,S3_Warp_Fade,VB-FQ,FADE,Q22,0.002000,0.002000,0.002000,0.002000
3,0,S3_Warp_Fade,VB-FQ,FADE,innovation,-0.038297,0.031466,-2.105455,1.894597
3,0,S3_Warp_Fade,VB-FQ,FADE,abs_innovation,1.219911,1.131377,0.194617,2.425603
3,0,S3_Warp_Fade,VB-FQ,FADE,S,1.166470,1.137101,0.764467,1.578987
3,0,S3_Warp_Fade,VB-FQ,FADE,NIS,1.861161,1.162465,0.033438,4.944541
3,0,S3_Warp_Fade,VB-FQ,FADE,Ppred11,0.373763,0.367517,0.287075,0.464567
3,0,S3_Warp_Fade,VB-FQ,FADE,Ppred22,0.017875,0.017837,0.016942,0.018801
3,0,S3_Warp_Fade,VB-FQ,FADE,tracking_error,-0.159873,-0.166532,-0.904197,0.566075
3,0,S3_Warp_Fade,VB-FQ,POST,m_reliability,0.727281,0.737606,0.669637,0.779776
3,0,S3_Warp_Fade,VB-FQ,POST,Lambda,1.000000,1.000000,1.000000,1.000000
3,0,S3_Warp_Fade,VB-FQ,POST,R_vb,0.723148,0.697514,0.536427,0.961082
3,0,S3_Warp_Fade,VB-FQ,POST,R_eff,0.723148,0.697514,0.536427,0.961082
3,0,S3_Warp_Fade,VB-FQ,POST,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,0,S3_Warp_Fade,VB-FQ,POST,K_delay,0.346977,0.347202,0.317827,0.374477
3,0,S3_Warp_Fade,VB-FQ,POST,Q11,0.050000,0.050000,0.050000,0.050000
3,0,S3_Warp_Fade,VB-FQ,POST,Q22,0.002000,0.002000,0.002000,0.002000
3,0,S3_Warp_Fade,VB-FQ,POST,innovation,-0.022790,-0.014626,-1.191227,1.136379
3,0,S3_Warp_Fade,VB-FQ,POST,abs_innovation,0.699279,0.590806,0.112265,1.462773
3,0,S3_Warp_Fade,VB-FQ,POST,S,1.100072,1.068659,0.857267,1.405003
3,0,S3_Warp_Fade,VB-FQ,POST,NIS,0.688076,0.326518,0.011377,1.937256
3,0,S3_Warp_Fade,VB-FQ,POST,Ppred11,0.376924,0.371096,0.318997,0.449106
3,0,S3_Warp_Fade,VB-FQ,POST,Ppred22,0.018001,0.017964,0.017366,0.018732
3,0,S3_Warp_Fade,VB-FQ,POST,tracking_error,-0.120707,-0.121805,-0.441502,0.199854
3,0,S3_Warp_Fade,E-FQ,PRE,m_reliability,0.913378,0.987855,0.716182,1.000000
3,0,S3_Warp_Fade,E-FQ,PRE,rho_raw,0.708968,0.727766,0.606647,0.783971
3,0,S3_Warp_Fade,E-FQ,PRE,rho_relative,0.914655,1.000000,0.711814,1.000000
3,0,S3_Warp_Fade,E-FQ,PRE,Lambda,1.062191,1.000000,1.000000,1.164810
3,0,S3_Warp_Fade,E-FQ,PRE,R_vb,0.394119,0.394589,0.190391,0.574658
3,0,S3_Warp_Fade,E-FQ,PRE,R_eff,0.424309,0.409408,0.190391,0.639728
3,0,S3_Warp_Fade,E-FQ,PRE,R_eff_R_vb,1.062191,1.000000,1.000000,1.164810
3,0,S3_Warp_Fade,E-FQ,PRE,K_delay,0.438495,0.400753,0.340689,0.580749
3,0,S3_Warp_Fade,E-FQ,PRE,Q11,0.050000,0.050000,0.050000,0.050000
3,0,S3_Warp_Fade,E-FQ,PRE,Q22,0.002000,0.002000,0.002000,0.002000
3,0,S3_Warp_Fade,E-FQ,PRE,innovation,0.013782,0.045634,-1.320669,1.342015
3,0,S3_Warp_Fade,E-FQ,PRE,abs_innovation,0.837047,0.719780,0.125908,1.702781
3,0,S3_Warp_Fade,E-FQ,PRE,S,0.769126,0.718509,0.490207,1.036155
3,0,S3_Warp_Fade,E-FQ,PRE,NIS,1.335362,0.728631,0.022835,3.706810
3,0,S3_Warp_Fade,E-FQ,PRE,Ppred11,0.344817,0.287751,0.228726,0.388545
3,0,S3_Warp_Fade,E-FQ,PRE,Ppred22,0.057007,0.017184,0.016327,0.044919
3,0,S3_Warp_Fade,E-FQ,PRE,tracking_error,-0.141371,-0.150679,-0.498372,0.230050
3,0,S3_Warp_Fade,E-FQ,FADE,m_reliability,0.392627,0.361437,0.165326,0.656156
3,0,S3_Warp_Fade,E-FQ,FADE,rho_raw,0.281148,0.261829,0.113462,0.468228
3,0,S3_Warp_Fade,E-FQ,FADE,rho_relative,0.397354,0.371968,0.161724,0.666604
3,0,S3_Warp_Fade,E-FQ,FADE,Lambda,9.449883,6.771275,2.263975,21.549541
3,0,S3_Warp_Fade,E-FQ,FADE,R_vb,1.347126,1.308268,0.568911,2.249179
3,0,S3_Warp_Fade,E-FQ,FADE,R_eff,13.229553,9.404213,1.573173,31.176859
3,0,S3_Warp_Fade,E-FQ,FADE,R_eff_R_vb,9.449883,6.771275,2.263975,21.549541
3,0,S3_Warp_Fade,E-FQ,FADE,K_delay,0.154301,0.144172,0.048325,0.279421
3,0,S3_Warp_Fade,E-FQ,FADE,Q11,0.050000,0.050000,0.050000,0.050000
3,0,S3_Warp_Fade,E-FQ,FADE,Q22,0.002000,0.002000,0.002000,0.002000
3,0,S3_Warp_Fade,E-FQ,FADE,innovation,-0.087493,-0.043289,-2.044238,1.777828
3,0,S3_Warp_Fade,E-FQ,FADE,abs_innovation,1.170444,1.083470,0.185137,2.383282
3,0,S3_Warp_Fade,E-FQ,FADE,S,14.700603,10.955084,2.016767,32.925434
3,0,S3_Warp_Fade,E-FQ,FADE,NIS,0.250819,0.103708,0.003597,0.696381
3,0,S3_Warp_Fade,E-FQ,FADE,Ppred11,1.471050,1.441861,0.447903,2.606610
3,0,S3_Warp_Fade,E-FQ,FADE,Ppred22,0.024651,0.025252,0.018712,0.030060
3,0,S3_Warp_Fade,E-FQ,FADE,tracking_error,-0.060870,-0.076442,-0.577014,0.457889
3,0,S3_Warp_Fade,E-FQ,POST,m_reliability,0.976536,1.000000,0.934803,1.000000
3,0,S3_Warp_Fade,E-FQ,POST,rho_raw,0.731682,0.745139,0.663936,0.787776
3,0,S3_Warp_Fade,E-FQ,POST,rho_relative,0.979239,1.000000,0.928885,1.000000
3,0,S3_Warp_Fade,E-FQ,POST,Lambda,1.060990,1.000000,1.000000,1.141123
3,0,S3_Warp_Fade,E-FQ,POST,R_vb,1.190364,1.066667,0.722414,1.850957
3,0,S3_Warp_Fade,E-FQ,POST,R_eff,1.301833,1.085838,0.725871,2.109306
3,0,S3_Warp_Fade,E-FQ,POST,R_eff_R_vb,1.060990,1.000000,1.000000,1.141123
3,0,S3_Warp_Fade,E-FQ,POST,K_delay,0.312537,0.311877,0.280671,0.345997
3,0,S3_Warp_Fade,E-FQ,POST,Q11,0.050000,0.050000,0.050000,0.050000
3,0,S3_Warp_Fade,E-FQ,POST,Q22,0.002000,0.002000,0.002000,0.002000
3,0,S3_Warp_Fade,E-FQ,POST,innovation,-0.025173,-0.018045,-1.153545,1.102598
3,0,S3_Warp_Fade,E-FQ,POST,abs_innovation,0.674492,0.571398,0.105206,1.419344
3,0,S3_Warp_Fade,E-FQ,POST,S,1.871342,1.572868,1.110388,2.933727
3,0,S3_Warp_Fade,E-FQ,POST,NIS,0.421674,0.197234,0.006336,1.184116
3,0,S3_Warp_Fade,E-FQ,POST,Ppred11,0.569509,0.487527,0.383455,0.847073
3,0,S3_Warp_Fade,E-FQ,POST,Ppred22,0.019815,0.019236,0.018126,0.022476
3,0,S3_Warp_Fade,E-FQ,POST,tracking_error,-0.115601,-0.118608,-0.417032,0.184013
3,15,S0_Static,A,NORMAL,m_reliability,0.972721,0.984305,0.899859,0.985410
3,15,S0_Static,A,NORMAL,Lambda,1.000000,1.000000,1.000000,1.000000
3,15,S0_Static,A,NORMAL,R_vb,0.174654,0.100000,0.010000,0.434607
3,15,S0_Static,A,NORMAL,R_eff,0.174654,0.100000,0.010000,0.434607
3,15,S0_Static,A,NORMAL,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,15,S0_Static,A,NORMAL,K_delay,0.549220,0.550539,0.229333,0.854421
3,15,S0_Static,A,NORMAL,Q11,0.039497,0.031483,0.014024,0.077389
3,15,S0_Static,A,NORMAL,Q22,0.000790,0.000468,0.000118,0.002000
3,15,S0_Static,A,NORMAL,innovation,0.041775,-0.028131,-0.289282,0.253646
3,15,S0_Static,A,NORMAL,abs_innovation,0.265829,0.148555,0.023672,0.348034
3,15,S0_Static,A,NORMAL,S,0.323265,0.235571,0.049832,0.657965
3,15,S0_Static,A,NORMAL,NIS,1.131422,0.092180,0.002278,1.586078
3,15,S0_Static,A,NORMAL,Ppred11,0.148611,0.096681,0.034741,0.277482
3,15,S0_Static,A,NORMAL,Ppred22,0.022283,0.005677,0.001946,0.020650
3,15,S0_Static,A,NORMAL,tracking_error,-0.066409,-0.077798,-0.395783,0.282058
3,15,S0_Static,VB-FQ,NORMAL,m_reliability,0.967856,0.984215,0.896629,0.985387
3,15,S0_Static,VB-FQ,NORMAL,Lambda,1.000000,1.000000,1.000000,1.000000
3,15,S0_Static,VB-FQ,NORMAL,R_vb,0.212284,0.218366,0.104813,0.308578
3,15,S0_Static,VB-FQ,NORMAL,R_eff,0.212284,0.218366,0.104813,0.308578
3,15,S0_Static,VB-FQ,NORMAL,R_eff_R_vb,1.000000,1.000000,1.000000,1.000000
3,15,S0_Static,VB-FQ,NORMAL,K_delay,0.501269,0.477622,0.424995,0.578702
3,15,S0_Static,VB-FQ,NORMAL,Q11,0.050000,0.050000,0.050000,0.050000
3,15,S0_Static,VB-FQ,NORMAL,Q22,0.002000,0.002000,0.002000,0.002000
3,15,S0_Static,VB-FQ,NORMAL,innovation,0.005943,-0.029198,-0.304752,0.256822
3,15,S0_Static,VB-FQ,NORMAL,abs_innovation,0.313829,0.152903,0.023672,0.414405
3,15,S0_Static,VB-FQ,NORMAL,S,0.427647,0.420212,0.270051,0.551504
3,15,S0_Static,VB-FQ,NORMAL,NIS,0.859696,0.058234,0.001319,0.600488
3,15,S0_Static,VB-FQ,NORMAL,Ppred11,0.215363,0.199421,0.150085,0.239015
3,15,S0_Static,VB-FQ,NORMAL,Ppred22,0.029466,0.015803,0.015075,0.016495
3,15,S0_Static,VB-FQ,NORMAL,tracking_error,0.060988,0.088267,-0.359886,0.450868
3,15,S0_Static,E-FQ,NORMAL,m_reliability,0.985949,0.999419,0.912526,1.000000
3,15,S0_Static,E-FQ,NORMAL,rho_raw,0.972495,0.984365,0.982277,0.985882
3,15,S0_Static,E-FQ,NORMAL,rho_relative,0.986384,0.999704,0.984636,1.000000
3,15,S0_Static,E-FQ,NORMAL,Lambda,1.026880,1.000849,1.000000,1.192286
3,15,S0_Static,E-FQ,NORMAL,R_vb,0.191892,0.194537,0.101787,0.279868
3,15,S0_Static,E-FQ,NORMAL,R_eff,0.198561,0.198243,0.102320,0.297258
3,15,S0_Static,E-FQ,NORMAL,R_eff_R_vb,1.026880,1.000849,1.000000,1.192286
3,15,S0_Static,E-FQ,NORMAL,K_delay,0.510216,0.494155,0.418558,0.582402
3,15,S0_Static,E-FQ,NORMAL,Q11,0.050000,0.050000,0.050000,0.050000
3,15,S0_Static,E-FQ,NORMAL,Q22,0.002000,0.002000,0.002000,0.002000
3,15,S0_Static,E-FQ,NORMAL,innovation,0.012090,-0.029126,-0.295082,0.247388
3,15,S0_Static,E-FQ,NORMAL,abs_innovation,0.272522,0.148555,0.023420,0.351944
3,15,S0_Static,E-FQ,NORMAL,S,0.407320,0.392584,0.261944,0.532796
3,15,S0_Static,E-FQ,NORMAL,NIS,0.638143,0.057384,0.001352,0.372966
3,15,S0_Static,E-FQ,NORMAL,Ppred11,0.208758,0.190683,0.147245,0.233556
3,15,S0_Static,E-FQ,NORMAL,Ppred22,0.029365,0.015668,0.014982,0.016456
3,15,S0_Static,E-FQ,NORMAL,tracking_error,0.047922,0.064875,-0.334173,0.405238
3,15,S1_Warp,A,NORMAL,m_reliability,0.938276,0.946321,0.903907,0.982387
